degree,order,value,amplitude,power,real,imag,harmonic
86,80,(-2.3292912660385364e-07+3.903803433393231e-08j),2.361777850372286e-07,5.577994614509136e-14,-2.3292912660385364e-07,3.903803433393231e-08,l=86 m=80
86,81,(-9.57374624162783e-13-3.465283064729641e-08j),3.4652830660521386e-08,1.200818672786771e-15,-9.57374624162783e-13,-3.465283064729641e-08,l=86 m=81
86,82,(-9.384510666997598e-07+5.417819984863016e-08j),9.400136605011414e-07,8.836256819287552e-13,-9.384510666997598e-07,5.417819984863016e-08,l=86 m=82
86,83,(-3.0802951388711417e-09+2.101264337709755e-08j),2.1237217327974836e-08,4.510193998356346e-16,-3.0802951388711417e-09,2.101264337709755e-08,l=86 m=83
86,84,(-1.3001585172537567e-06+1.0062057570958715e-07j),1.3040462684443432e-06,1.7005366702436158e-12,-1.3001585172537567e-06,1.0062057570958715e-07,l=86 m=84
86,85,(-3.062599332416209e-09-2.461724484302191e-08j),2.48070203436891e-08,6.153882583322048e-16,-3.062599332416209e-09,-2.461724484302191e-08,l=86 m=85
86,86,(-3.59704454166891e-06+1.9389054504209803e-07j),3.602266366914976e-06,1.297632297820682e-11,-3.59704454166891e-06,1.9389054504209803e-07,l=86 m=86
87,-87,(1.4194668322098728e-07+2.5187135358668824e-07j),2.8911596226260123e-07,8.358803963502985e-14,1.4194668322098728e-07,2.5187135358668824e-07,l=87 m=-87
87,-86,(-6.157421703941059e-11-6.937014823066581e-09j),6.937288089711244e-09,4.8125966039649486e-17,-6.157421703941059e-11,-6.937014823066581e-09,l=87 m=-86
87,-85,(7.646343946279288e-08+1.5123335895702975e-07j),1.694644105288954e-07,2.8718186435905996e-14,7.646343946279288e-08,1.5123335895702975e-07,l=87 m=-85
87,-84,(6.543603345883322e-10-5.61484877425794e-09j),5.652850095771906e-09,3.195471420526844e-17,6.543603345883322e-10,-5.61484877425794e-09,l=87 m=-84
87,-83,(2.044162191898082e-08+8.354395209201255e-08j),8.60084405034241e-08,7.397451837831043e-15,2.044162191898082e-08,8.354395209201255e-08,l=87 m=-83
87,-82,(6.723682688947342e-09+1.9788092737686752e-08j),2.08991991018063e-08,4.367765230969413e-16,6.723682688947342e-09,1.9788092737686752e-08,l=87 m=-82
87,-81,(-4.049017713058108e-08+4.486895340826127e-08j),6.04373843247584e-08,3.6526774240185526e-15,-4.049017713058108e-08,4.486895340826127e-08,l=87 m=-81
87,-80,(4.8736845084700415e-09-6.039323724262896e-09j),7.760556148533785e-09,6.022623173454554e-17,4.8736845084700415e-09,-6.039323724262896e-09,l=87 m=-80
87,-79,(1.2299450821714676e-07+2.184592081303953e-08j),1.2491954734046779e-07,1.5604893307747372e-14,1.2299450821714676e-07,2.184592081303953e-08,l=87 m=-79
87,-78,(8.212154454968354e-09+1.9362369766118888e-08j),2.103190062148857e-08,4.4234084375217134e-16,8.212154454968354e-09,1.9362369766118888e-08,l=87 m=-78
87,-77,(-1.2173819853895002e-08-8.462182913234501e-10j),1.2203195287778462e-08,1.4891797523165848e-16,-1.2173819853895002e-08,-8.462182913234501e-10,l=87 m=-77
87,-76,(1.3509174236650152e-09-3.2792833454678926e-08j),3.282064752365302e-08,1.0771949038718713e-15,1.3509174236650152e-09,-3.2792833454678926e-08,l=87 m=-76
87,-75,(-2.7465922266718434e-08-1.1693638762886192e-08j),2.985160085285702e-08,8.91118073478294e-16,-2.7465922266718434e-08,-1.1693638762886192e-08,l=87 m=-75
87,-74,(-1.001635358296465e-09-2.7194087098912183e-08j),2.7212527382332787e-08,7.405216465342117e-16,-1.001635358296465e-09,-2.7194087098912183e-08,l=87 m=-74
87,-73,(-2.0623304692797138e-08-5.913214086455241e-09j),2.145429554388121e-08,4.602867972842012e-16,-2.0623304692797138e-08,-5.913214086455241e-09,l=87 m=-73
87,-72,(-2.5226686093942736e-09-9.696620615597624e-09j),1.0019396602373622e-08,1.0038830827565609e-16,-2.5226686093942736e-09,-9.696620615597624e-09,l=87 m=-72
87,-71,(6.214709165373432e-09-2.1015487290247697e-08j),2.191513896959677e-08,4.80273316056739e-16,6.214709165373432e-09,-2.1015487290247697e-08,l=87 m=-71
87,-70,(-3.853992252948137e-09+4.697758661703781e-09j),6.07636344612443e-09,3.6922192729397156e-17,-3.853992252948137e-09,4.697758661703781e-09,l=87 m=-70
87,-69,(1.830074799282188e-09-2.0562551046967897e-08j),2.0643829085955158e-08,4.2616767933012817e-16,1.830074799282188e-09,-2.0562551046967897e-08,l=87 m=-69
87,-68,(-1.0129941859424194e-08-1.3407622466625511e-08j),1.6804168003292387e-08,2.8238006228287565e-16,-1.0129941859424194e-08,-1.3407622466625511e-08,l=87 m=-68
87,-67,(-1.3678169219228898e-10-2.1938252602685573e-08j),2.1938679005139742e-08,4.813056364905593e-16,-1.3678169219228898e-10,-2.1938252602685573e-08,l=87 m=-67
87,-66,(-5.326677520380975e-09-5.7271821683450666e-08j),5.751899731694827e-08,3.3084350523471025e-15,-5.326677520380975e-09,-5.7271821683450666e-08,l=87 m=-66
87,-65,(1.665850965121665e-08-2.3765426280978e-08j),2.9022429776231314e-08,8.42301430116278e-16,1.665850965121665e-08,-2.3765426280978e-08,l=87 m=-65
87,-64,(-7.302139829049851e-09+5.1863202292681876e-08j),5.2374736258377844e-08,2.743112998134639e-15,-7.302139829049851e-09,5.1863202292681876e-08,l=87 m=-64
87,-63,(2.3097048223932506e-08-2.2069154084935865e-08j),3.1945597485151303e-08,1.0205211986833052e-15,2.3097048223932506e-08,-2.2069154084935865e-08,l=87 m=-63
87,-62,(-1.0707304089758603e-09+8.631286120330182e-09j),8.697445814703881e-09,7.564556369971006e-17,-1.0707304089758603e-09,8.631286120330182e-09,l=87 m=-62
87,-61,(1.8184408927012303e-08-2.3892581226864513e-08j),3.0025458626091344e-08,9.01528165707123e-16,1.8184408927012303e-08,-2.3892581226864513e-08,l=87 m=-61
87,-60,(-1.3867142971347315e-09+8.950026713768525e-09j),9.056818134369711e-09,8.202595471904806e-17,-1.3867142971347315e-09,8.950026713768525e-09,l=87 m=-60
87,-59,(8.035549384485447e-08-6.824465651951643e-09j),8.064476872361351e-08,6.5035787224851115e-15,8.035549384485447e-08,-6.824465651951643e-09,l=87 m=-59
87,-58,(-2.7234789196725514e-09+1.1897922660837194e-08j),1.2205650374689747e-08,1.4897790106916396e-16,-2.7234789196725514e-09,1.1897922660837194e-08,l=87 m=-58
87,-57,(3.339944181288026e-08+1.2854912951283357e-08j),3.578786806163573e-08,1.2807715003970467e-15,3.339944181288026e-08,1.2854912951283357e-08,l=87 m=-57
87,-56,(2.7113914401265713e-09+2.297413511753451e-08j),2.3133580093455576e-08,5.351625279403241e-16,2.7113914401265713e-09,2.297413511753451e-08,l=87 m=-56
87,-55,(6.24995248272819e-08-1.5935809336839238e-08j),6.449915210959071e-08,4.1601406228561195e-15,6.24995248272819e-08,-1.5935809336839238e-08,l=87 m=-55
87,-54,(5.6708660602924705e-09+6.899109468870392e-09j),8.930645740215775e-09,7.975643333723417e-17,5.6708660602924705e-09,6.899109468870392e-09,l=87 m=-54
87,-53,(9.17341461807113e-08+1.7526941618632706e-08j),9.339350757952646e-08,8.722347258007067e-15,9.17341461807113e-08,1.7526941618632706e-08,l=87 m=-53
87,-52,(4.723266251118038e-09-6.041736603823987e-08j),6.060171089233052e-08,3.6725673630776116e-15,4.723266251118038e-09,-6.041736603823987e-08,l=87 m=-52
87,-51,(2.0682596836216043e-08+4.9585001662312815e-09j),2.1268674989006e-08,4.523565357879694e-16,2.0682596836216043e-08,4.9585001662312815e-09,l=87 m=-51
87,-50,(4.594823780239375e-09-5.7863236215109214e-08j),5.804538320019069e-08,3.36926651085698e-15,4.594823780239375e-09,-5.7863236215109214e-08,l=87 m=-50
87,-49,(3.640911410836567e-08+1.1774307198300679e-08j),3.826562295528386e-08,1.4642579001559472e-15,3.640911410836567e-08,1.1774307198300679e-08,l=87 m=-49
87,-48,(5.202881893525228e-10-3.331464392051693e-08j),3.3318706447742166e-08,1.1101361993508154e-15,5.202881893525228e-10,-3.331464392051693e-08,l=87 m=-48
87,-47,(-9.147174427177415e-08+5.677481500387501e-09j),9.164777027461217e-08,8.399313796308087e-15,-9.147174427177415e-08,5.677481500387501e-09,l=87 m=-47
87,-46,(3.0775603661957067e-09+6.888640987848034e-09j),7.544849399891198e-09,5.692475246703857e-17,3.0775603661957067e-09,6.888640987848034e-09,l=87 m=-46
87,-45,(2.1886891813366417e-07+3.9277635653041716e-10j),2.1886927056639733e-07,4.7903757598266836e-14,2.1886891813366417e-07,3.9277635653041716e-10,l=87 m=-45
87,-44,(-1.9111007714320255e-09+8.665372587336923e-09j),8.87361190473971e-09,7.874098823593829e-17,-1.9111007714320255e-09,8.665372587336923e-09,l=87 m=-44
87,-43,(-1.931392089820077e-07+4.575975423919735e-09j),1.9319340981844064e-07,3.732369359727595e-14,-1.931392089820077e-07,4.575975423919735e-09,l=87 m=-43
87,-42,(-5.095291393287425e-09+6.802489139528336e-08j),6.821545164933386e-08,4.653347843722605e-15,-5.095291393287425e-09,6.802489139528336e-08,l=87 m=-42
87,-41,(4.0335090975156004e-07-1.094839358666277e-08j),4.034994717710788e-07,1.628118237195396e-13,4.0335090975156004e-07,-1.094839358666277e-08,l=87 m=-41
87,-40,(-5.7692278273066424e-09+6.358367056233992e-08j),6.384486785876796e-08,4.0761671519035425e-15,-5.7692278273066424e-09,6.358367056233992e-08,l=87 m=-40
87,-39,(-7.632688900742638e-07+4.348408735700041e-09j),7.632812766036721e-07,5.825983072137314e-13,-7.632688900742638e-07,4.348408735700041e-09,l=87 m=-39
87,-38,(8.128847103353606e-10-1.5873064223669942e-08j),1.5893865149832108e-08,2.526149494010476e-16,8.128847103353606e-10,-1.5873064223669942e-08,l=87 m=-38
87,-37,(8.165816284371879e-07+2.1069044840315513e-09j),8.165843464992667e-07,6.668099949476345e-13,8.165816284371879e-07,2.1069044840315513e-09,l=87 m=-37
87,-36,(2.2390119344633245e-09+5.0318285062904256e-08j),5.03680750685825e-08,2.5369429861143623e-15,2.2390119344633245e-09,5.0318285062904256e-08,l=87 m=-36
87,-35,(-5.019146897078957e-07-6.156795430807819e-09j),5.019524498142727e-07,2.5195626187454996e-13,-5.019146897078957e-07,-6.156795430807819e-09,l=87 m=-35
87,-34,(7.17059452141079e-09-1.6034569202969697e-08j),1.7564875044113197e-08,3.0852483531531056e-16,7.17059452141079e-09,-1.6034569202969697e-08,l=87 m=-34
87,-33,(1.4017420458537088e-06-4.878595077861119e-09j),1.401750535510536e-06,1.9649045638040745e-12,1.4017420458537088e-06,-4.878595077861119e-09,l=87 m=-33
87,-32,(6.4042535585876224e-09-8.47923179510265e-09j),1.0625998093250438e-08,1.1291183547776193e-16,6.4042535585876224e-09,-8.47923179510265e-09,l=87 m=-32
87,-31,(-2.1069166301567634e-06+2.1329430282408113e-08j),2.1070245919370055e-06,4.439552631027305e-12,-2.1069166301567634e-06,2.1329430282408113e-08,l=87 m=-31
87,-30,(2.862915176994093e-09+8.130730991428168e-09j),8.620038849427165e-09,7.43050697656336e-17,2.862915176994093e-09,8.130730991428168e-09,l=87 m=-30
87,-29,(2.348773038463094e-06-1.4364413653456906e-08j),2.3488169623431205e-06,5.516941122590764e-12,2.348773038463094e-06,-1.4364413653456906e-08,l=87 m=-29
87,-28,(8.619897769093204e-10-6.506627612021913e-08j),6.507198563535689e-08,4.234363314528093e-15,8.619897769093204e-10,-6.506627612021913e-08,l=87 m=-28
87,-27,(-2.6318856092388975e-06+7.0985280537143144e-09j),2.6318951820350543e-06,6.926872249219332e-12,-2.6318856092388975e-06,7.0985280537143144e-09,l=87 m=-27
87,-26,(-2.457823306988189e-09-1.585783729951922e-08j),1.604717729778036e-08,2.5751189922639736e-16,-2.457823306988189e-09,-1.585783729951922e-08,l=87 m=-26
87,-25,(1.574594119004132e-06-2.6970408226912712e-08j),1.5748250831512445e-06,2.4800740425223243e-12,1.574594119004132e-06,-2.6970408226912712e-08,l=87 m=-25
87,-24,(-7.198023410998874e-09-6.364179894481293e-08j),6.404756134278087e-08,4.1020901139572785e-15,-7.198023410998874e-09,-6.364179894481293e-08,l=87 m=-24
87,-23,(-2.0043052625369573e-06+8.959662938403209e-09j),2.004325288218784e-06,4.017319860993311e-12,-2.0043052625369573e-06,8.959662938403209e-09,l=87 m=-23
87,-22,(-7.875309979608812e-09-9.92112858788003e-08j),9.952336285013667e-08,9.904899752999964e-15,-7.875309979608812e-09,-9.92112858788003e-08,l=87 m=-22
87,-21,(1.039306980215465e-06-1.887244329197544e-08j),1.0394783154257704e-06,1.0805151682403973e-12,1.039306980215465e-06,-1.887244329197544e-08,l=87 m=-21
87,-20,(-3.5915531166505264e-09+6.833926007256059e-08j),6.843357159358844e-08,4.683153721054795e-15,-3.5915531166505264e-09,6.833926007256059e-08,l=87 m=-20
87,-19,(-1.9746667147197515e-06-8.915001320469773e-09j),1.9746868388356266e-06,3.89938811147064e-12,-1.9746667147197515e-06,-8.915001320469773e-09,l=87 m=-19
87,-18,(-5.787386848798683e-09+3.7553596929083093e-08j),3.799692736063913e-08,1.4437664888496868e-15,-5.787386848798683e-09,3.7553596929083093e-08,l=87 m=-18
87,-17,(-5.490715896613249e-07+7.975507889065638e-09j),5.491295104975719e-07,3.0154321929930294e-13,-5.490715896613249e-07,7.975507889065638e-09,l=87 m=-17
87,-16,(-3.25404523323303e-09-2.8532594234463634e-08j),2.8717551151316403e-08,8.24697744128474e-16,-3.25404523323303e-09,-2.8532594234463634e-08,l=87 m=-16
87,-15,(-5.226918297652441e-07+5.0837987468143775e-09j),5.227165521705211e-07,2.732325939130371e-13,-5.226918297652441e-07,5.0837987468143775e-09,l=87 m=-15
87,-14,(3.6642039133662323e-09-2.8181423867415004e-08j),2.8418638980669648e-08,8.076190415136364e-16,3.6642039133662323e-09,-2.8181423867415004e-08,l=87 m=-14
87,-13,(2.0164441090320344e-07+1.5837580246783765e-08j),2.0226541324846733e-07,4.0911297396573263e-14,2.0164441090320344e-07,1.5837580246783765e-08,l=87 m=-13
87,-12,(1.9855444416431472e-09-5.237383006890588e-08j),5.241145354611309e-08,2.7469604628163706e-15,1.9855444416431472e-09,-5.237383006890588e-08,l=87 m=-12
87,-11,(-3.124437596549685e-06+6.2108819600505345e-09j),3.1244437696633127e-06,9.762148869787892e-12,-3.124437596549685e-06,6.2108819600505345e-09,l=87 m=-11
87,-10,(5.6043209962586206e-09-1.1612620096829214e-09j),5.723368176540631e-09,3.275694328423803e-17,5.6043209962586206e-09,-1.1612620096829214e-09,l=87 m=-10
87,-9,(-2.130717911299768e-06+7.979834803073525e-09j),2.1307328540427423e-06,4.54002249529713e-12,-2.130717911299768e-06,7.979834803073525e-09,l=87 m=-9
87,-8,(5.4937916965605185e-09-3.2359308080307225e-09j),6.375970153596992e-09,4.065299539955965e-17,5.4937916965605185e-09,-3.2359308080307225e-09,l=87 m=-8
87,-7,(-9.328422245944982e-07+1.989250593386361e-08j),9.330543005520853e-07,8.705903277787411e-13,-9.328422245944982e-07,1.989250593386361e-08,l=87 m=-7
87,-6,(2.3359320029409464e-09+6.801463631450288e-09j),7.191417513418662e-09,5.1716485852304646e-17,2.3359320029409464e-09,6.801463631450288e-09,l=87 m=-6
87,-5,(1.276755599403323e-06+4.745664272136102e-09j),1.2767644191224638e-06,1.6301273819371225e-12,1.276755599403323e-06,4.745664272136102e-09,l=87 m=-5
87,-4,(4.048101869564992e-09-3.282213450283816e-08j),3.3070827659264516e-08,1.093679642068775e-15,4.048101869564992e-09,-3.282213450283816e-08,l=87 m=-4
87,-3,(-1.1887443429421673e-06+1.9929792489532875e-08j),1.1889113968272325e-06,1.4135103095056812e-12,-1.1887443429421673e-06,1.9929792489532875e-08,l=87 m=-3
87,-2,(1.9571393599402794e-09-1.6081139562826376e-08j),1.6199797656555068e-08,2.6243344411332707e-16,1.9571393599402794e-09,-1.6081139562826376e-08,l=87 m=-2
87,-1,(3.9633537703700197e-07+1.6418181827042447e-08j),3.9667529263311615e-07,1.5735128778556832e-13,3.9633537703700197e-07,1.6418181827042447e-08,l=87 m=-1
87,0,(3.6923286799187722e-09+0j),3.6923286799187722e-09,1.3633291080550704e-17,3.6923286799187722e-09,0.0,l=87 m=0
87,1,(-3.9633537703700187e-07+1.641818182704228e-08j),3.9667529263311604e-07,1.5735128778556825e-13,-3.9633537703700187e-07,1.641818182704228e-08,l=87 m=1
87,2,(1.957139359660081e-09+1.608113956281771e-08j),1.6199797656512617e-08,2.6243344411195165e-16,1.957139359660081e-09,1.608113956281771e-08,l=87 m=2
87,3,(1.1887443429421673e-06+1.992979248953321e-08j),1.1889113968272325e-06,1.4135103095056812e-12,1.1887443429421673e-06,1.992979248953321e-08,l=87 m=3
87,4,(4.0481018694814835e-09+3.2822134502844865e-08j),3.307082765926094e-08,1.0936796420685386e-15,4.0481018694814835e-09,3.2822134502844865e-08,l=87 m=4
87,5,(-1.2767555994033228e-06+4.745664272136124e-09j),1.2767644191224636e-06,1.6301273819371219e-12,-1.2767555994033228e-06,4.745664272136124e-09,l=87 m=5
87,6,(2.335932002931678e-09-6.80146363145134e-09j),7.191417513416646e-09,5.1716485852275656e-17,2.335932002931678e-09,-6.80146363145134e-09,l=87 m=6
87,7,(9.328422245944979e-07+1.9892505933863607e-08j),9.33054300552085e-07,8.705903277787405e-13,9.328422245944979e-07,1.9892505933863607e-08,l=87 m=7
87,8,(5.493791696558704e-09+3.2359308080306344e-09j),6.375970153595384e-09,4.065299539953915e-17,5.493791696558704e-09,3.2359308080306344e-09,l=87 m=8
87,9,(2.1307179112997676e-06+7.979834803073517e-09j),2.130732854042742e-06,4.540022495297128e-12,2.1307179112997676e-06,7.979834803073517e-09,l=87 m=9
87,10,(5.604320996258324e-09+1.1612620096828968e-09j),5.7233681765403365e-09,3.275694328423466e-17,5.604320996258324e-09,1.1612620096828968e-09,l=87 m=10
87,11,(3.124437596549685e-06+6.210881960050444e-09j),3.1244437696633127e-06,9.762148869787892e-12,3.124437596549685e-06,6.210881960050444e-09,l=87 m=11
87,12,(1.9855444416433933e-09+5.237383006890588e-08j),5.24114535461131e-08,2.7469604628163714e-15,1.9855444416433933e-09,5.237383006890588e-08,l=87 m=12
87,13,(-2.0164441090320368e-07+1.583758024678377e-08j),2.0226541324846757e-07,4.091129739657336e-14,-2.0164441090320368e-07,1.583758024678377e-08,l=87 m=13
87,14,(3.664203913366287e-09+2.8181423867414987e-08j),2.8418638980669638e-08,8.076190415136358e-16,3.664203913366287e-09,2.8181423867414987e-08,l=87 m=14
87,15,(5.22691829765244e-07+5.083798746814347e-09j),5.22716552170521e-07,2.7323259391303695e-13,5.22691829765244e-07,5.083798746814347e-09,l=87 m=15
87,16,(-3.254045233233073e-09+2.8532594234463664e-08j),2.8717551151316436e-08,8.246977441284759e-16,-3.254045233233073e-09,2.8532594234463664e-08,l=87 m=16
87,17,(5.490715896613249e-07+7.975507889065617e-09j),5.491295104975719e-07,3.0154321929930294e-13,5.490715896613249e-07,7.975507889065617e-09,l=87 m=17
87,18,(-5.787386848798778e-09-3.755359692908309e-08j),3.7996927360639146e-08,1.4437664888496878e-15,-5.787386848798778e-09,-3.755359692908309e-08,l=87 m=18
87,19,(1.974666714719751e-06-8.91500132046969e-09j),1.974686838835626e-06,3.8993881114706385e-12,1.974666714719751e-06,-8.91500132046969e-09,l=87 m=19
87,20,(-3.5915531166505276e-09-6.833926007256066e-08j),6.843357159358851e-08,4.683153721054804e-15,-3.5915531166505276e-09,-6.833926007256066e-08,l=87 m=20
87,21,(-1.0393069802154651e-06-1.887244329197548e-08j),1.0394783154257706e-06,1.080515168240398e-12,-1.0393069802154651e-06,-1.887244329197548e-08,l=87 m=21
87,22,(-7.875309979608766e-09+9.921128587880026e-08j),9.952336285013663e-08,9.904899752999957e-15,-7.875309979608766e-09,9.921128587880026e-08,l=87 m=22
87,23,(2.0043052625369573e-06+8.959662938403158e-09j),2.004325288218784e-06,4.017319860993311e-12,2.0043052625369573e-06,8.959662938403158e-09,l=87 m=23
87,24,(-7.198023410998823e-09+6.364179894481285e-08j),6.404756134278079e-08,4.102090113957268e-15,-7.198023410998823e-09,6.364179894481285e-08,l=87 m=24
87,25,(-1.5745941190041315e-06-2.697040822691277e-08j),1.574825083151244e-06,2.4800740425223227e-12,-1.5745941190041315e-06,-2.697040822691277e-08,l=87 m=25
87,26,(-2.4578233069890036e-09+1.585783729951822e-08j),1.6047177297779496e-08,2.5751189922636965e-16,-2.4578233069890036e-09,1.585783729951822e-08,l=87 m=26
87,27,(2.6318856092388975e-06+7.0985280537143856e-09j),2.6318951820350543e-06,6.926872249219332e-12,2.6318856092388975e-06,7.0985280537143856e-09,l=87 m=27
87,28,(8.619897769202726e-10+6.506627612022992e-08j),6.507198563536783e-08,4.234363314529518e-15,8.619897769202726e-10,6.506627612022992e-08,l=87 m=28
87,29,(-2.348773038463094e-06-1.4364413653456914e-08j),2.3488169623431205e-06,5.516941122590764e-12,-2.348773038463094e-06,-1.4364413653456914e-08,l=87 m=29
87,30,(2.862915176989157e-09-8.130730991428227e-09j),8.620038849425581e-09,7.43050697656063e-17,2.862915176989157e-09,-8.130730991428227e-09,l=87 m=30
87,31,(2.1069166301567647e-06+2.132943028240795e-08j),2.1070245919370068e-06,4.4395526310273096e-12,2.1069166301567647e-06,2.132943028240795e-08,l=87 m=31
87,32,(6.4042535585876224e-09+8.47923179510265e-09j),1.0625998093250438e-08,1.1291183547776193e-16,6.4042535585876224e-09,8.47923179510265e-09,l=87 m=32
